Higher taxonomic group,Order,Family,Genus,Species,Sexual_system,Karyotype,Genotypic,Environmental
Amphibia,Anura,Bombinatoridae,Bombina,bombina,gonochorous,,,
Amphibia,Anura,Bombinatoridae,Bombina,orientalis,gonochorous,homomorphic,male heterogametic,
Amphibia,Anura,Bombinatoridae,Bombina,variegata,gonochorous,,,
Amphibia,Anura,Bufonidae,Bufo,baturae,gonochoristic|other,,,
Amphibia,Anura,Bufonidae,Bufo,bufo,gonochorous,homomorphic,female heterogametic,
Amphibia,Anura,Bufonidae,Bufo,calamita,gonochorous,homomorphic,,
Amphibia,Anura,Bufonidae,Bufo,gargarizans,gonochorous,homomorphic,female heterogametic,
Amphibia,Anura,Bufonidae,Bufo,marinus,gonochorous,homomorphic,female heterogametic,
Amphibia,Anura,Bufonidae,Bufo,melanostictus,gonochorous,homomorphic,male heterogametic,
Amphibia,Anura,Bufonidae,Bufo,raddei,gonochorous,homomorphic,male heterogametic,
Amphibia,Anura,Bufonidae,Bufo,siculus,gonochorous,homomorphic,male heterogametic,
Amphibia,Anura,Bufonidae,Bufo,viridis-1,gonochorous,homomorphic,,
Amphibia,Anura,Bufonidae,Bufo,viridis-2,gonochorous,homomorphic,,
Amphibia,Anura,Bufonidae,Bufo,viridis-3,gonochorous,ZW,female heterogametic,
Amphibia,Anura,Bufonidae,Bufo,viridis-4,gonochorous,XY,male heterogametic,
Amphibia,Anura,Bufonidae,Chaunus,ssp,gonochorous,homomorphic,,
Amphibia,Anura,Bufonidae,Melanophryniscus,stelzneri,gonochorous,homomorphic,,
Amphibia,Anura,Bufonidae,Rhinella,achalensis,gonochorous,homomorphic,,
Amphibia,Anura,Bufonidae,Rhinella,arenarum,gonochorous,homomorphic,,
Amphibia,Anura,Bufonidae,Rhinella,fernandezae,gonochorous,homomorphic,,
Amphibia,Anura,Bufonidae,Rhinella,schneideri,gonochorous,homomorphic,,
Amphibia,Anura,Centronelidae,Centrolenella,anthistenesi,gonochorous,XY,male heterogametic,
Amphibia,Anura,Cycloramphidae,Proceratophrys,boiei,gonochorous,ZW,female heterogametic,
Amphibia,Anura,Dendrobatidae,Adelphobates,castaneoticus,gonochorous,homomorphic,,
Amphibia,Anura,Dendrobatidae,Adelphobates,quinquevittatus,gonochorous,homomorphic,,
Amphibia,Anura,Dendrobatidae,Ameerega,galactonotus,gonochorous,homomorphic,,
Amphibia,Anura,Dendrobatidae,Ameerega,picta,gonochorous,homomorphic,,
Amphibia,Anura,Dendrobatidae,Dendrobates,tinctorius,gonochorous,homomorphic,,
Amphibia,Anura,Dendrobatidae,Epipedobates,femoralis,gonochorous,homomorphic,,
Amphibia,Anura,Dendrobatidae,Epipedobates,flavopictus,gonochorous,homomorphic,,
Amphibia,Anura,Dendrobatidae,Epipedobates,hahneli,gonochorous,homomorphic,,
Amphibia,Anura,Dendrobatidae,Epipedobates,trivittattus,gonochorous,homomorphic,,
Amphibia,Anura,Discoglossidae,Alytes,obstetricans,gonochorous,homomorphic,,
Amphibia,Anura,Discoglossidae,Discoglossus,pictus,gonochorous,ZW,female heterogametic,
Amphibia,Anura,Hylidae,Aparasphenodon,brunoi,gonochorous,homomorphic,,
Amphibia,Anura,Hylidae,Gastrotheca,ovifera,gonochorous,homomorphic,male heterogametic,
Amphibia,Anura,Hylidae,Gastrotheca,pseustes,gonochorous,homomorphic,male heterogametic,
Amphibia,Anura,Hylidae,Gastrotheca,riobambae,gonochorous,XY,male heterogametic,
Amphibia,Anura,Hylidae,Gastrotheca,walkeri,gonochorous,XY,male heterogametic,
Amphibia,Anura,Hylidae,Hyla,arborea,gonochorous,homomorphic,male heterogametic,
Amphibia,Anura,Hylidae,Hyla,femoralis,gonochorous,XY,male heterogametic,
Amphibia,Anura,Hylidae,Hyla,japonica,gonochorous,homomorphic,male heterogametic,
Amphibia,Anura,Hylidae,Hyla,savignyi,gonochorous,homomorphic,,
Amphibia,Anura,Hylidae,Hyla,squirella,gonochorous,homomorphic,,
Amphibia,Anura,Hylidae,Hyla,versicolor,gonochorous,homomorphic,,
Amphibia,Anura,Hylidae,Hypsiboas,polytaenius,gonochorous,homomorphic,,
Amphibia,Anura,Hylidae,Itapotihyla,langsdorffii,gonochorous,homomorphic,,
Amphibia,Anura,Hylidae,Phasmahyla,exilis,gonochorous,homomorphic,male heterogametic,
Amphibia,Anura,Hylidae,Phyllomedusa,rohdei,gonochorous,homomorphic,male heterogametic,
Amphibia,Anura,Hylidae,Pseudis,bolbodactyla,gonochorous,homomorphic,,
Amphibia,Anura,Hylidae,Pseudis,fusca,gonochorous,homomorphic,,
Amphibia,Anura,Hylidae,Pseudis,paradoxa,gonochorous,homomorphic,,
Amphibia,Anura,Hylidae,Pseudis,tocantins,gonochorous,ZW,female heterogametic,
Amphibia,Anura,Hylidae,Scinax,alter,gonochorous,homomorphic,,
Amphibia,Anura,Hylidae,Scinax,argyreornatus,gonochorous,homomorphic,,
Amphibia,Anura,Hylidae,Scinax,catharinae,gonochorous,homomorphic,,
Amphibia,Anura,Hylidae,Scinax,ruber,gonochorous,homomorphic,,
Amphibia,Anura,Hylidae,Smilisca,baudinii,gonochorous,homomorphic,,
Amphibia,Anura,Hyperoliidae,Hyperolius,viridiflavus,gonochorous,homomorphic,male heterogametic,
Amphibia,Anura,Leiopelmatidae,Leiopelma,archeyi,gonochorous,ZW,female heterogametic,
Amphibia,Anura,Leiopelmatidae,Leiopelma,hamiltoni,gonochorous,homomorphic,female heterogametic,
Amphibia,Anura,Leiopelmatidae,Leiopelma,hochstetteri,gonochorous,WO,female heterogametic,
Amphibia,Anura,Leiopelmatidae,Leiopelma,pakeka,gonochorous,homomorphic,female heterogametic,
Amphibia,Anura,Leptodactylidae,Crossodactylus,caramaschi,gonochorous,,,
Amphibia,Anura,Leptodactylidae,Eleutherodactylus,euphronides,gonochorous,ZW,female heterogametic,
Amphibia,Anura,Leptodactylidae,Eleutherodactylus,maussi,gonochorous,complex XY,male heterogametic,
Amphibia,Anura,Leptodactylidae,Eleutherodactylus,riveroi,gonochorous,homomorphic,male heterogametic,
Amphibia,Anura,Leptodactylidae,Eleutherodactylus,shrevei,gonochorous,ZW,female heterogametic,
Amphibia,Anura,Leptodactylidae,Engystomops,petersi,gonochorous,homomorphic,male heterogametic,
Amphibia,Anura,Leptodactylidae,Eupsophus,insularis,gonochorous,homomorphic,male heterogametic,
Amphibia,Anura,Leptodactylidae,Eupsophus,migueli,gonochorous,homomorphic,male heterogametic,
Amphibia,Anura,Leptodactylidae,Hylodes,phyllodes,gonochorous,,,
Amphibia,Anura,Leptodactylidae,Physalaemus,ephippifer,gonochorous,homomorphic,female heterogametic,
Amphibia,Anura,Leptodactylidae,Physalaemus,petersi,gonochorous,homomorphic,male heterogametic,
Amphibia,Anura,Leptodactylidae,Pristimantis,dundeei,gonochorous,,,
Amphibia,Anura,Leptodactylidae,Pristimantis,paulodutrai,gonochorous,,,
Amphibia,Anura,Leptodactylidae,Pseudopaludicola,canga,gonochorous,homomorphic,,
Amphibia,Anura,Leptodactylidae,Pseudopaludicola,murundu,gonochorous,homomorphic,,
Amphibia,Anura,Leptodactylidae,Pseudopaludicola,saltica,gonochorous,homomorphic,male heterogametic,
Amphibia,Anura,Myobatrachidae,Crinia,bilingua,gonochorous,ZW,female heterogametic,
Amphibia,Anura,Myobatrachidae,Neobatrachus,sudelli,gonochorous,,,
Amphibia,Anura,Myobatrachidae,Neobatrachus,sutor,gonochorous,,,
Amphibia,Anura,Pelobatidae,Pelobates,fuscus,gonochorous,,,
Amphibia,Anura,Pelodytidae,Pelodytes,punctatus,gonochorous,,male heterogametic,
Amphibia,Anura,Pipidae,Silurana,tropicalis,gonochorous,,,
Amphibia,Anura,Pipidae,Xenopus,laevis,gonochorous,homomorphic,female heterogametic,
Amphibia,Anura,Pipidae,Xenopus,ruwenzoriensis,gonochorous,,,
Amphibia,Anura,Racophoridae,Buergeria,buergeri,gonochorous,ZW,female heterogametic,
Amphibia,Anura,Ranidae,Amolops,mantzorum,gonochorous,homomorphic,male heterogametic,
Amphibia,Anura,Ranidae,Fejervarya,ssp,gonochorous,homomorphic,,
Amphibia,Anura,Ranidae,Pelophylax,kl. esculentus,other,homomorphic,male heterogametic,
Amphibia,Anura,Ranidae,Pelophylax,kl. grafi,other,,,
Amphibia,Anura,Ranidae,Pelophylax,kl. Hispanicus,other,,,
Amphibia,Anura,Ranidae,Pelophylax,nigromaculatus,gonochorous,homomorphic,,
Amphibia,Anura,Ranidae,Pelophylax,ridibundus,gonochorous,homomorphic,male heterogametic,
Amphibia,Anura,Ranidae,Pyxicephalus,adspersus,gonochorous,ZW,female heterogametic,
Amphibia,Anura,Ranidae,Rana,berlandieri,gonochorous,homomorphic,male heterogametic,
Amphibia,Anura,Ranidae,Rana,blairi,gonochorous,homomorphic,male heterogametic,
Amphibia,Anura,Ranidae,Rana,brevipoda,gonochorous,homomorphic,male heterogametic,
Amphibia,Anura,Ranidae,Rana,catesbeiana,gonochorous,homomorphic,male heterogametic,
Amphibia,Anura,Ranidae,Rana,clamitans,gonochorous,homomorphic,male heterogametic,
Amphibia,Anura,Ranidae,Rana,dybowskii,gonochorous,homomorphic,,
Amphibia,Anura,Ranidae,Rana,huanrenesis,gonochorous,homomorphic,,
Amphibia,Anura,Ranidae,Rana,japonica,gonochorous,homomorphic,male heterogametic,
Amphibia,Anura,Ranidae,Rana,pipiens,gonochorous,homomorphic,male heterogametic,
Amphibia,Anura,Ranidae,Rana,rugosa,gonochorous,ZW,female heterogametic,
Amphibia,Anura,Ranidae,Rana,sakurai,gonochorous,homomorphic,male heterogametic,
Amphibia,Anura,Ranidae,Rana,sphenocephala,gonochorous,homomorphic,male heterogametic,
Amphibia,Anura,Ranidae,Rana,tagoi,gonochorous,XY,male heterogametic,
Amphibia,Anura,Ranidae,Rana,temporaria,gonochorous,homomorphic,male heterogametic,
Amphibia,Anura,Ranidae,Rana,tigrina,gonochorous,homomorphic,female heterogametic,
Amphibia,Anura,Ranidae,Rana,tsushimensis,gonochorous,homomorphic,male heterogametic,
Amphibia,Anura,Ranidae,Tomopterna,delalandii,gonochorous,ZW,female heterogametic,
Amphibia,Anura,Ranidae,Tomopterna,labrosa,gonochorous,,,
Amphibia,Caudata,Ambystomatidae,Ambystoma,(2) laterale-(2) jeffersonianum,other,,,
Amphibia,Caudata,Ambystomatidae,Ambystoma,(2) laterale-(2) texanum,other,,,
Amphibia,Caudata,Ambystomatidae,Ambystoma,(2) laterale-texanum,other,,,
Amphibia,Caudata,Ambystomatidae,Ambystoma,(3) laterale-jeffersonianum,other,,,
Amphibia,Caudata,Ambystomatidae,Ambystoma,(3) laterale-texanum,other,,,
Amphibia,Caudata,Ambystomatidae,Ambystoma,(4) laterale-jeffersonianum,other,,,
Amphibia,Caudata,Ambystomatidae,Ambystoma,laterale,gonochorous,homomorphic,female heterogametic,
Amphibia,Caudata,Ambystomatidae,Ambystoma,laterale-(2) jeffersonianum-texanum,other,,,
Amphibia,Caudata,Ambystomatidae,Ambystoma,laterale-(2) jeffersonianum-tigrinum,other,,,
Amphibia,Caudata,Ambystomatidae,Ambystoma,laterale-(2) texanum,other,,,
Amphibia,Caudata,Ambystomatidae,Ambystoma,laterale-(2) texanum-tigrinum,other,,,
Amphibia,Caudata,Ambystomatidae,Ambystoma,laterale-(3) jeffersonianum,other,,,
Amphibia,Caudata,Ambystomatidae,Ambystoma,laterale-(3) texanum,other,,,
Amphibia,Caudata,Ambystomatidae,Ambystoma,laterale-jeffersonianum,other,,,
Amphibia,Caudata,Ambystomatidae,Ambystoma,laterale-jeffersonianum-texanum,other,,,
Amphibia,Caudata,Ambystomatidae,Ambystoma,laterale-texanum,other,,,
Amphibia,Caudata,Ambystomatidae,Ambystoma,mexicanum,gonochorous,homomorphic,female heterogametic,
Amphibia,Caudata,Ambystomatidae,Ambystoma,nothagenes,other,,,
Amphibia,Caudata,Ambystomatidae,Ambystoma,platineum,other,homomorphic,female heterogametic,
Amphibia,Caudata,Ambystomatidae,Ambystoma,sp. complex,other,homomorphic,female heterogametic,
Amphibia,Caudata,Ambystomatidae,Ambystoma,tigrinum,gonochorous,homomorphic,female heterogametic,
Amphibia,Caudata,Ambystomatidae,Ambystoma,tremblayi,other,homomorphic,female heterogametic,
Amphibia,Caudata,Hynobiidae,Hynobius,quelpaertensis,gonochorous,ZW,female heterogametic,
Amphibia,Caudata,Hynobiidae,Hynobius,tenuis-=hidamontanus,gonochorous,ZW,female heterogametic,
Amphibia,Caudata,Hynobiidae,Hynobius,tokyoensis,gonochorous,homomorphic,female heterogametic,
Amphibia,Caudata,Plethodontidae,Aneides,ferreus,gonochorous,ZW,female heterogametic,
Amphibia,Caudata,Plethodontidae,Chiropterotriton,dimidiatus,gonochorous,ZW,female heterogametic,
Amphibia,Caudata,Plethodontidae,Dendrotriton,bromeliacea,gonochorous,XY,male heterogametic,
Amphibia,Caudata,Plethodontidae,Dendrotriton,cuchumatanes,gonochorous,XY,male heterogametic,
Amphibia,Caudata,Plethodontidae,Dendrotriton,rabbi,gonochorous,XY,male heterogametic,
Amphibia,Caudata,Plethodontidae,Dendrotriton,xolocalcae,gonochorous,XY,male heterogametic,
Amphibia,Caudata,Plethodontidae,Hydromantes,ambrosii,gonochorous,XY,male heterogametic,
Amphibia,Caudata,Plethodontidae,Hydromantes,flavus,gonochorous,XY,male heterogametic,
Amphibia,Caudata,Plethodontidae,Hydromantes,imperialis,gonochorous,XY,male heterogametic,
Amphibia,Caudata,Plethodontidae,Hydromantes,italicus,gonochorous,XY,male heterogametic,
Amphibia,Caudata,Plethodontidae,Hydromantes,sp,gonochorous,XY,male heterogametic,
Amphibia,Caudata,Plethodontidae,Nototriton,picadoi,gonochorous,XY,male heterogametic,
Amphibia,Caudata,Plethodontidae,Nototriton,veraepacis,gonochorous,XY,male heterogametic,
Amphibia,Caudata,Plethodontidae,Oedipina,parvipes,gonochorous,XY,male heterogametic,
Amphibia,Caudata,Plethodontidae,Oedipina,poelzi,gonochorous,XY,male heterogametic,
Amphibia,Caudata,Plethodontidae,Oedipina,uniformis,gonochorous,XY,male heterogametic,
Amphibia,Caudata,Plethodontidae,Thorius,dubitus,gonochorous,XY,male heterogametic,
Amphibia,Caudata,Plethodontidae,Thorius,pennatulus,gonochorous,XY,male heterogametic,
Amphibia,Caudata,Plethodontidae,Thorius,sp,gonochorous,XY,male heterogametic,
Amphibia,Caudata,Proteidae,Necturus,alabamensis,gonochorous,XY,male heterogametic,
Amphibia,Caudata,Proteidae,Necturus,beyeri,gonochorous,XY,male heterogametic,
Amphibia,Caudata,Proteidae,Necturus,lewesi,gonochorous,XY,male heterogametic,
Amphibia,Caudata,Proteidae,Necturus,maculosus,gonochorous,XY,male heterogametic,
Amphibia,Caudata,Proteidae,Necturus,punctatus,gonochorous,XY,male heterogametic,
Amphibia,Caudata,Salamandridae,Pleurodeles,poireti,gonochorous,homomorphic,female heterogametic,
Amphibia,Caudata,Salamandridae,Pleurodeles,waltl,gonochorous,homomorphic,female heterogametic,
Amphibia,Caudata,Salamandridae,Triturus,alpestris,gonochorous,homomorphic,male heterogametic,
Amphibia,Caudata,Salamandridae,Triturus,cristatus,gonochorous,homomorphic,male heterogametic,
Amphibia,Caudata,Salamandridae,Triturus,helveticus,gonochorous,homomorphic,male heterogametic,
Amphibia,Caudata,Salamandridae,Triturus,italicus,gonochorous,homomorphic,male heterogametic,
Amphibia,Caudata,Salamandridae,Triturus,marmoratus,gonochorous,homomorphic,male heterogametic,
Amphibia,Caudata,Salamandridae,Triturus,vulgaris,gonochorous,homomorphic,male heterogametic,
Amphibia,Caudata,Sirenidae,Siren,intermedia,gonochorous,homomorphic,female heterogametic,
Amphibia,Gymnophiona,Indotyphlidae,Gegeneophis,ramaswamii,gonochorous,,male heterogametic,
Aves,Accipitriformes,Accipitridae,Aquila,adalberti,gonochorous,ZW,female heterogametic,
Aves,Accipitriformes,Accipitridae,Elanus,caeruleus,gonochorous,ZW,female heterogametic,
Aves,Accipitriformes,Accipitridae,Harpia,harpyja,gonochorous,ZW,female heterogametic,
Aves,Accipitriformes,Accipitridae,Leucopternis,albicollis,gonochorous,ZW,female heterogametic,
Aves,Anseriformes,Anatidae,Aix,galericulata,gonochorous,ZW,female heterogametic,
Aves,Anseriformes,Anatidae,Aix,sponsa,gonochorous,ZW,female heterogametic,
Aves,Anseriformes,Anatidae,Alopochen,aegyptiaca,gonochorous,ZW,female heterogametic,
Aves,Anseriformes,Anatidae,Anas,acuta,gonochorous,ZW,female heterogametic,
Aves,Anseriformes,Anatidae,Anas,cyanoptera,gonochorous,ZW,female heterogametic,
Aves,Anseriformes,Anatidae,Anas,discors,gonochorous,ZW,female heterogametic,
Aves,Anseriformes,Anatidae,Anas,platyrhynchos,gonochorous,ZW,female heterogametic,
Aves,Anseriformes,Anatidae,Anas,strepera,gonochorous,ZW,female heterogametic,
Aves,Anseriformes,Anatidae,Anser,anser,gonochorous,ZW,female heterogametic,
Aves,Anseriformes,Anatidae,Anser,cygnoides,gonochorous,ZW,female heterogametic,
Aves,Anseriformes,Anatidae,Aythya,affinis,gonochorous,ZW,female heterogametic,
Aves,Anseriformes,Anatidae,Aythya,americana,gonochorous,ZW,female heterogametic,
Aves,Anseriformes,Anatidae,Aythya,ferina,gonochorous,ZW,female heterogametic,
Aves,Anseriformes,Anatidae,Aythya,fuligula,gonochorous,ZW,female heterogametic,
Aves,Anseriformes,Anatidae,Aythya,valisineria,gonochorous,ZW,female heterogametic,
Aves,Anseriformes,Anatidae,Branta,canadensis,gonochorous,ZW,female heterogametic,
Aves,Anseriformes,Anatidae,Bucephala,clangula,gonochorous,ZW,female heterogametic,
Aves,Anseriformes,Anatidae,Cairina,moschata,gonochorous,ZW,female heterogametic,
Aves,Anseriformes,Anatidae,Cereopsis,novaehollandiae,gonochorous,ZW,female heterogametic,
Aves,Anseriformes,Anatidae,Chen,caerulescens,gonochorous,ZW,female heterogametic,
Aves,Anseriformes,Anatidae,Chen,canagica,gonochorous,ZW,female heterogametic,
Aves,Anseriformes,Anatidae,Chen,rossii,gonochorous,ZW,female heterogametic,
Aves,Anseriformes,Anatidae,Cygnus,olor,gonochorous,ZW,female heterogametic,
Aves,Anseriformes,Anatidae,Dendrocygna,bicolor,gonochorous,ZW,female heterogametic,
Aves,Anseriformes,Anatidae,Lophodytes,cucullatus,gonochorous,ZW,female heterogametic,
Aves,Anseriformes,Anatidae,Mergus,merganser,gonochorous,ZW,female heterogametic,
Aves,Anseriformes,Anatidae,Oxyura,jamaicensis,gonochorous,ZW,female heterogametic,
Aves,Anseriformes,Anatidae,Somateria,mollissima,gonochorous,ZW,female heterogametic,
Aves,Anseriformes,Anatidae,Tadorna,tadorna,gonochorous,ZW,female heterogametic,
Aves,Anseriformes,Anseranatidae,Anseranas,semipalmata,gonochorous,ZW,female heterogametic,
Aves,Apodiformes,Trochilidae,Calypte,anna,gonochorous,ZW,female heterogametic,
Aves,Bucerotiformes,Bucerotidae,Buceros,bicornis,gonochorous,ZW,female heterogametic,
Aves,Bucerotiformes,Bucerotidae,Bycanistes,bucinator,gonochorous,ZW,female heterogametic,
Aves,Bucerotiformes,Bucerotidae,Bycanistes,subcylindricus,gonochorous,ZW,female heterogametic,
Aves,Bucerotiformes,Bucorvidae,Bucorvus,leadbeateri,gonochorous,ZW,female heterogametic,
Aves,Casuariiformes,Dromaiidae,Dromaius,novaehollandiae,gonochorous,ZW,female heterogametic,
Aves,Charadriiformes,Burhinidae,Burhinus,grallarius,gonochorous,ZW,female heterogametic,
Aves,Charadriiformes,Burhinidae,Burhinus,oedicnemus,gonochorous,ZW,female heterogametic,
Aves,Charadriiformes,Charadriidae,Charadrius,hiaticula,gonochorous,ZW,female heterogametic,
Aves,Charadriiformes,Charadriidae,Charadrius,vociferus,gonochorous,ZW,female heterogametic,
Aves,Charadriiformes,Charadriidae,Vanellus,vanellus,gonochorous,ZW,female heterogametic,
Aves,Charadriiformes,Haematopodidae,Haematopus,ostralegus,gonochorous,ZW,female heterogametic,
Aves,Charadriiformes,Laridae,Chroicocephalus,ridibundus,gonochorous,ZW,female heterogametic,
Aves,Charadriiformes,Laridae,Larus,argentatus,gonochorous,ZW,female heterogametic,
Aves,Charadriiformes,Laridae,Larus,canus,gonochorous,ZW,female heterogametic,
Aves,Charadriiformes,Laridae,Larus,fuscus,gonochorous,ZW,female heterogametic,
Aves,Charadriiformes,Laridae,Sterna,hirundo,gonochorous,ZW,female heterogametic,
Aves,Charadriiformes,Laridae,Sterna,paradisaea,gonochorous,ZW,female heterogametic,
Aves,Charadriiformes,Recurvirostridae,Recurvirostra,avosetta,gonochorous,ZW,female heterogametic,
Aves,Charadriiformes,Scolopacidae,Gallinago,gallinago,gonochorous,ZW,female heterogametic,
Aves,Charadriiformes,Scolopacidae,Numenius,arquata,gonochorous,ZW,female heterogametic,
Aves,Charadriiformes,Scolopacidae,Tringa,totanus,gonochorous,ZW,female heterogametic,
Aves,Ciconiiformes,Ciconiidae,Ciconia,ciconia,gonochorous,ZW,female heterogametic,
Aves,Ciconiiformes,Ciconiidae,Ciconia,maguari,gonochorous,ZW,female heterogametic,
Aves,Ciconiiformes,Ciconiidae,Ciconia,nigra,gonochorous,ZW,female heterogametic,
Aves,Ciconiiformes,Ciconiidae,Jabiru,mycteria,gonochorous,ZW,female heterogametic,
Aves,Ciconiiformes,Ciconiidae,Leptoptilos,crumenifer,gonochorous,ZW,female heterogametic,
Aves,Ciconiiformes,Ciconiidae,Leptoptilos,javanicus,gonochorous,ZW,female heterogametic,
Aves,Ciconiiformes,Ciconiidae,Mycteria,cinerea,gonochorous,ZW,female heterogametic,
Aves,Columbiformes,Columbidae,Caloenas,nicobarica,gonochorous,ZW,female heterogametic,
Aves,Columbiformes,Columbidae,Columba,livia,gonochorous,ZW,female heterogametic,
Aves,Columbiformes,Columbidae,Columba,palumboides,gonochorous,ZW,female heterogametic,
Aves,Columbiformes,Columbidae,Geopelia,cuneata,gonochorous,ZW,female heterogametic,
Aves,Columbiformes,Columbidae,Streptopelia,risoria,gonochorous,ZW,female heterogametic,
Aves,Columbiformes,Columbidae,Zenaida,macroura,gonochorous,ZW,female heterogametic,
Aves,Coraciiformes,Coraciidae,Coracias,benghalensis,gonochorous,ZW,female heterogametic,
Aves,Falconiformes,Falconidae,Falco,biarmicus,gonochorous,ZW,female heterogametic,
Aves,Falconiformes,Falconidae,Falco,columbarius,gonochorous,ZW,female heterogametic,
Aves,Falconiformes,Falconidae,Falco,peregrinus,gonochorous,ZW,female heterogametic,
Aves,Galliformes,Cracidae,Aburria,aburri,gonochorous,ZW,female heterogametic,
Aves,Galliformes,Cracidae,Mitu,mitu,gonochorous,ZW,female heterogametic,
Aves,Galliformes,Cracidae,Ortalis,canicollis,gonochorous,ZW,female heterogametic,
Aves,Galliformes,Megapodiidae,Aepypodius,arfakianus,gonochorous,ZW,female heterogametic,
Aves,Galliformes,Megapodiidae,Aepypodius,bruijnii,gonochorous,ZW,female heterogametic,
Aves,Galliformes,Numididae,Guttera,pucherani,gonochorous,ZW,female heterogametic,
Aves,Galliformes,Numididae,Numida,meleagris,gonochorous,ZW,female heterogametic,
Aves,Galliformes,Odontophoridae,Callipepla,californica,gonochorous,ZW,female heterogametic,
Aves,Galliformes,Odontophoridae,Callipepla,gambelii,gonochorous,ZW,female heterogametic,
Aves,Galliformes,Odontophoridae,Callipepla,squamata,gonochorous,ZW,female heterogametic,
Aves,Galliformes,Phasianidae,Afropavo,congensis,gonochorous,ZW,female heterogametic,
Aves,Galliformes,Phasianidae,Chrysolophus,pictus,gonochorous,ZW,female heterogametic,
Aves,Galliformes,Phasianidae,Coturnix,coturnix,gonochorous,ZW,female heterogametic,
Aves,Galliformes,Phasianidae,Gallus,gallus,gonochorous,ZW,female heterogametic,
Aves,Galliformes,Phasianidae,Lagopus,lagopus,gonochorous,ZW,female heterogametic,
Aves,Galliformes,Phasianidae,Lophura,swinhoii,gonochorous,ZW,female heterogametic,
Aves,Galliformes,Phasianidae,Meleagris,gallopavo,gonochorous,ZW,female heterogametic,
Aves,Galliformes,Phasianidae,Phasianus,colchicus,gonochorous,ZW,female heterogametic,
Aves,Gaviiformes,Gaviidae,Gavia,stellata,gonochorous,ZW,female heterogametic,
Aves,Gruiformes,Gruidae,Grus,japonensis,gonochorous,ZW,female heterogametic,
Aves,Gruiformes,Gruidae,Grus,rubicunda,gonochorous,ZW,female heterogametic,
Aves,Gruiformes,Rallidae,Fulica,atra,gonochorous,ZW,female heterogametic,
Aves,Gruiformes,Rallidae,Gallinula,chloropus,gonochorous,ZW,female heterogametic,
Aves,Passeriformes,Acrocephalidae,Acrocephalus,arundinaceus,gonochorous,complex ZW,female heterogametic,
Aves,Passeriformes,Alaudidae,Alauda,arvensis,gonochorous,complex ZW,female heterogametic,
Aves,Passeriformes,Certhiidae,Certhia,familiaris,gonochorous,ZW,female heterogametic,
Aves,Passeriformes,Cisticolidae,Orthotomus,sutorius,gonochorous,ZW,female heterogametic,
Aves,Passeriformes,Corvidae,Corvus,brachyrhynchos,gonochorous,ZW,female heterogametic,
Aves,Passeriformes,Corvidae,Corvus,corax,gonochorous,ZW,female heterogametic,
Aves,Passeriformes,Corvidae,Corvus,corone,gonochorous,ZW,female heterogametic,
Aves,Passeriformes,Corvidae,Cyanocitta,cristata,gonochorous,ZW,female heterogametic,
Aves,Passeriformes,Corvidae,Pica,pica,gonochorous,ZW,female heterogametic,
Aves,Passeriformes,Cotingidae,Cephalopterus,penduliger,gonochorous,ZW,female heterogametic,
Aves,Passeriformes,Emberizidae,Junco,hyemalis,gonochorous,ZW,female heterogametic,
Aves,Passeriformes,Emberizidae,Junco,insularis,gonochorous,ZW,female heterogametic,
Aves,Passeriformes,Emberizidae,Passerculus,sandwichensis,gonochorous,ZW,female heterogametic,
Aves,Passeriformes,Emberizidae,Zonotrichia,albicollis,gonochorous,ZW,female heterogametic,
Aves,Passeriformes,Emberizidae,Zonotrichia,capensis,gonochorous,ZW,female heterogametic,
Aves,Passeriformes,Emberizidae,Zonotrichia,leucophrys,gonochorous,ZW,female heterogametic,
Aves,Passeriformes,Estrildidae,Amadina,erythrocephala,gonochorous,ZW,female heterogametic,
Aves,Passeriformes,Estrildidae,Amadina,fasciata,gonochorous,ZW,female heterogametic,
Aves,Passeriformes,Estrildidae,Amandava,subflava,gonochorous,ZW,female heterogametic,
Aves,Passeriformes,Estrildidae,Emblema,pictum,gonochorous,ZW,female heterogametic,
Aves,Passeriformes,Estrildidae,Erythrura,gouldiae,gonochorous,ZW,female heterogametic,
Aves,Passeriformes,Estrildidae,Erythrura,trichroa,gonochorous,ZW,female heterogametic,
Aves,Passeriformes,Estrildidae,Estrilda,astrild,gonochorous,ZW,female heterogametic,
Aves,Passeriformes,Estrildidae,Euodice,malabarica,gonochorous,ZW,female heterogametic,
Aves,Passeriformes,Estrildidae,Lagonosticta,senegala,gonochorous,ZW,female heterogametic,
Aves,Passeriformes,Estrildidae,Lonchura,castaneothorax,gonochorous,ZW,female heterogametic,
Aves,Passeriformes,Estrildidae,Lonchura,flaviprymna,gonochorous,ZW,female heterogametic,
Aves,Passeriformes,Estrildidae,Lonchura,molucca,gonochorous,ZW,female heterogametic,
Aves,Passeriformes,Estrildidae,Lonchura,punctulata,gonochorous,ZW,female heterogametic,
Aves,Passeriformes,Estrildidae,Lonchura,striata,gonochorous,ZW,female heterogametic,
Aves,Passeriformes,Estrildidae,Neochmia,modesta,gonochorous,ZW,female heterogametic,
Aves,Passeriformes,Estrildidae,Neochmia,phaeton,gonochorous,ZW,female heterogametic,
Aves,Passeriformes,Estrildidae,Neochmia,temporalis,gonochorous,ZW,female heterogametic,
